date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,dias,peso_tiempo,peso_torneo,peso_total
2024-09-10,England,Finland,2.0,0.0,UEFA Nations League,London,England,False,653,0.27090149805163766,1.1,0.29799164785680143
2024-09-07,Republic of Ireland,England,0.0,2.0,UEFA Nations League,Dublin,Republic of Ireland,False,656,0.26928095555244996,1.1,0.29620905110769497
2024-06-30,England,Slovakia,2.0,1.0,UEFA Euro,Gelsenkirchen,Germany,True,725,0.23457028809379765,1.3,0.304941374521937
2024-06-25,England,Slovenia,0.0,0.0,UEFA Euro,Cologne,Germany,True,730,0.23223627472975883,1.3,0.3019071571486865
2024-06-20,Denmark,England,1.0,1.0,UEFA Euro,Frankfurt,Germany,True,735,0.22992548518672384,1.3,0.298903130742741
2024-06-16,Serbia,England,0.0,1.0,UEFA Euro,Gelsenkirchen,Germany,True,739,0.22809341933962587,1.3,0.29652144514151363
2024-06-07,England,Iceland,0.0,1.0,Friendly,London,England,False,748,0.22402446821274175,0.75,0.16801835115955632
2026-06-23,Panama,Croatia,0.0,1.0,FIFA World Cup,Toronto,Canada,True,2,0.9960079893439915,1.5,1.4940119840159873
2026-06-07,Croatia,Slovenia,2.0,1.0,Friendly,Varaždin,Croatia,False,18,0.9646402934831231,0.75,0.7234802201123423
2025-11-17,Montenegro,Croatia,2.0,3.0,FIFA World Cup qualification,Podgorica,Montenegro,False,220,0.6440364210831414,1.5,0.9660546316247121
2025-11-14,Croatia,Faroe Islands,3.0,1.0,FIFA World Cup qualification,Rijeka,Croatia,False,223,0.6401837720616471,1.5,0.9602756580924707
2025-10-12,Croatia,Gibraltar,3.0,0.0,FIFA World Cup qualification,Varaždin,Croatia,False,256,0.5992957878455384,1.5,0.8989436817683076
2025-09-08,Croatia,Montenegro,4.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,290,0.559898366565402,1.5,0.8398475498481031
2025-09-05,Faroe Islands,Croatia,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-06,Gibraltar,Croatia,0.0,7.0,FIFA World Cup qualification,Faro-Loulé,Portugal,True,384,0.4639400210916467,1.5,0.6959100316374701
2024-10-15,Poland,Croatia,3.0,3.0,UEFA Nations League,Warsaw,Poland,False,618,0.2905440729744046,1.1,0.31959848027184506
2024-09-08,Croatia,Poland,1.0,0.0,UEFA Nations League,Osijek,Croatia,False,655,0.2698200563846868,1.1,0.2968020620231555
2024-06-24,Croatia,Italy,1.0,1.0,UEFA Euro,Leipzig,Germany,True,731,0.23177226634335515,1.3,0.3013039462463617
2024-06-19,Croatia,Albania,2.0,2.0,UEFA Euro,Hamburg,Germany,True,736,0.22946609376090668,1.3,0.2983059218891787
2024-06-03,Croatia,North Macedonia,3.0,0.0,Friendly,Rijeka,Croatia,False,752,0.2222394221714404,0.75,0.1666795666285803
2024-03-26,Egypt,Croatia,2.0,4.0,FIFA Series,Cairo,Egypt,False,821,0.1935924699078839,0.75,0.14519435243091292
2024-03-23,Tunisia,Croatia,0.0,0.0,FIFA Series,Cairo,Egypt,True,824,0.19243439279400748,0.75,0.1443257945955056
2023-11-21,Croatia,Armenia,1.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,947,0.15046872856567356,1.25,0.18808591070709196
2026-06-17,Ghana,Panama,1.0,0.0,FIFA World Cup,Toronto,Canada,True,8,0.9841273200552851,1.5,1.4761909800829276
2026-06-02,Wales,Ghana,1.0,1.0,Friendly,Cardiff,Wales,False,23,0.9550419621907147,0.75,0.716281471643036
2025-10-12,Ghana,Comoros,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,256,0.5992957878455384,1.5,0.8989436817683076
2025-10-08,Central African Republic,Ghana,0.0,5.0,FIFA World Cup qualification,El Jadida,Morocco,True,260,0.5945205479701944,1.5,0.8917808219552916
2025-09-08,Ghana,Mali,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,290,0.559898366565402,1.5,0.8398475498481031
2025-09-04,Chad,Ghana,1.0,1.0,FIFA World Cup qualification,N'Djamena,Chad,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-05-31,Trinidad and Tobago,Ghana,0.0,4.0,Unity Cup,London,England,True,390,0.4584060113052235,0.75,0.34380450847891764
2025-05-28,Nigeria,Ghana,2.0,1.0,Unity Cup,London,England,True,393,0.4556638100677035,0.75,0.34174785755077763
2025-03-24,Madagascar,Ghana,0.0,3.0,FIFA World Cup qualification,Al Hoceima,Morocco,True,458,0.40011630965630496,1.5,0.6001744644844574
2025-03-21,Ghana,Chad,5.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,461,0.39772279950933415,1.5,0.5965841992640012
2024-11-18,Ghana,Niger,1.0,2.0,African Cup of Nations qualification,Accra,Ghana,False,584,0.3109882962959281,1.25,0.3887353703699101
2024-11-15,Angola,Ghana,1.0,1.0,African Cup of Nations qualification,Talatona,Angola,False,587,0.30912795312868047,1.25,0.3864099414108506
2024-10-15,Sudan,Ghana,2.0,0.0,African Cup of Nations qualification,Benghazi,Libya,True,618,0.2905440729744046,1.25,0.36318009121800576
2024-10-10,Ghana,Sudan,0.0,0.0,African Cup of Nations qualification,Accra,Ghana,False,623,0.2876531111451154,1.25,0.35956638893139425
2024-09-09,Niger,Ghana,1.0,1.0,African Cup of Nations qualification,Berkane,Morocco,True,654,0.270360236497509,1.25,0.3379502956218863
2024-09-05,Ghana,Angola,0.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False,658,0.2682059831084244,1.25,0.33525747888553054
2024-06-10,Ghana,Central African Republic,4.0,3.0,FIFA World Cup qualification,Kumasi,Ghana,False,745,0.22537265553943872,1.5,0.33805898330915807
2024-06-06,Mali,Ghana,1.0,2.0,FIFA World Cup qualification,Bamako,Mali,False,749,0.22357686702670268,1.5,0.33536530054005403
2024-03-22,Nigeria,Ghana,2.0,1.0,Friendly,Marrakesh,Morocco,True,825,0.19204990862075408,0.75,0.14403743146556555
2024-01-22,Mozambique,Ghana,2.0,2.0,African Cup of Nations,Ebimpé,Ivory Coast,True,885,0.17033298882540943,1.1,0.18736628770795039
2024-01-18,Egypt,Ghana,2.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,889,0.16897576106439058,1.1,0.18587333717082966
2024-01-14,Ghana,Cape Verde,1.0,2.0,African Cup of Nations,Abidjan,Ivory Coast,True,893,0.167629347809757,1.1,0.1843922825907327
2024-01-08,Ghana,Namibia,0.0,0.0,Friendly,Kumasi,Ghana,False,899,0.16562981681631492,0.75,0.12422236261223618
2023-11-21,Comoros,Ghana,1.0,0.0,FIFA World Cup qualification,Moroni,Comoros,False,947,0.15046872856567356,1.5,0.22570309284851034
2026-06-03,Panama,Dominican Republic,4.0,2.0,Friendly,Panama City,Panama,False,22,0.9569539574730467,0.75,0.717715468104785
2026-01-18,Bolivia,Panama,1.0,1.0,Friendly,Tarija,Bolivia,False,158,0.7290594501676237,0.75,0.5467945876257179
2025-11-18,Panama,El Salvador,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,219,0.6453257828572946,1.5,0.9679886742859418
2025-11-13,Guatemala,Panama,2.0,3.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,224,0.6389046840319162,1.5,0.9583570260478744
2025-10-14,Panama,Suriname,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-10,El Salvador,Panama,0.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,258,0.596903392674358,1.5,0.8953550890115369
2025-09-08,Panama,Guatemala,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,290,0.559898366565402,1.5,0.8398475498481031
2025-09-04,Suriname,Panama,0.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-06-28,Panama,Honduras,1.0,1.0,Gold Cup,Glendale,United States,True,362,0.48480913576734325,1.15,0.5575305061324447
2025-06-24,Panama,Jamaica,4.0,1.0,Gold Cup,Austin,United States,True,366,0.480946135285778,1.15,0.5530880555786447
2025-06-20,Guatemala,Panama,0.0,1.0,Gold Cup,Austin,United States,True,370,0.4771139155210344,1.15,0.5486810028491895
2025-06-16,Panama,Guadeloupe,5.0,2.0,Gold Cup,Carson,United States,True,374,0.4733122312097393,1.15,0.5443090658912002
2025-06-10,Panama,Nicaragua,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-07,Belize,Panama,0.0,2.0,FIFA World Cup qualification,Belmopan,Belize,False,383,0.46486882963276827,1.5,0.6973032444491524
2025-02-08,Chile,Panama,6.0,1.0,Friendly,Santiago,Chile,False,502,0.3664108625221595,0.75,0.2748081468916196
2024-11-18,Panama,Costa Rica,2.0,2.0,CONCACAF Nations League,Panama City,Panama,False,584,0.3109882962959281,1.1,0.34208712592552093
2024-11-14,Costa Rica,Panama,0.0,1.0,CONCACAF Nations League,San José,Costa Rica,False,588,0.3085103150663647,1.1,0.3393613465730012
2024-07-01,Bolivia,Panama,1.0,3.0,Copa América,Orlando,United States,True,724,0.23503989812347828,0.75,0.17627992359260872
